passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
1526.00 ,Yashvi Sahota,11-13-2022,91.00 ,1047.84 ,4.73 
1527.00 ,Jivika Ghosh,5-23-2023,55.00 ,789.37 ,4.28 
1528.00 ,Keya Dhillon,6-26-2023,60.00 ,748.09 ,3.51 
1529.00 ,Piya Mahajan,9-22-2022,73.00 ,1516.99 ,3.99 
1530.00 ,Taimur Doshi,3-15-2023,90.00 ,1841.08 ,3.90 
1531.00 ,Ivana Handa,10-21-2022,53.00 ,665.15 ,3.08 
1532.00 ,Heer Mahal,3-20-2023,86.00 ,466.66 ,4.20 
1533.00 ,Parinaaz Dar,2-13-2023,31.00 ,1329.04 ,3.53 
1534.00 ,Arhaan Ranganathan,09-11-2022,31.00 ,1265.57 ,3.79 
1535.00 ,Diya Borah,2-21-2023,19.00 ,852.85 ,3.91 
1536.00 ,Rania Golla,3-13-2023,42.00 ,317.52 ,4.58 
1537.00 ,Saksham Kala,11-25-2022,62.00 ,507.48 ,3.23 
1538.00 ,Advik Chaudhry,02-10-2023,79.00 ,890.63 ,3.65 
1539.00 ,Badal Ramakrishnan,5-21-2023,70.00 ,1286.36 ,3.13 
1540.00 ,Navya Sathe,3-15-2023,27.00 ,216.54 ,3.38 
1541.00 ,Madhup Bora,01-07-2023,43.00 ,451.92 ,4.85 
1542.00 ,Urvi Dar,3-20-2023,43.00 ,1627.21 ,3.49 
1543.00 ,Manikya Sachdeva,09-01-2022,63.00 ,129.29 ,4.93 
1544.00 ,Advika Sheth,9-13-2022,60.00 ,186.56 ,4.48 
1545.00 ,Nitara Garg,11-20-2022,67.00 ,1477.11 ,3.53 
1546.00 ,Charvi Dave,08-12-2022,73.00 ,490.35 ,3.35 
1547.00 ,Eshani Sagar,1-23-2023,67.00 ,1157.97 ,3.80 
1548.00 ,Divit Garde,05-05-2023,47.00 ,1492.46 ,3.73 
1549.00 ,Kaira Cherian,12-19-2022,55.00 ,1128.59 ,4.98 
1550.00 ,Hiran Rattan,2-13-2023,41.00 ,253.42 ,3.40 
1551.00 ,Mannat Vasa,04-06-2023,94.00 ,383.74 ,3.47 
1552.00 ,Mahika Kari,1-17-2023,69.00 ,848.86 ,4.70 
1553.00 ,Keya Sahota,8-30-2022,73.00 ,496.38 ,3.68 
1554.00 ,Mishti Garde,1-25-2023,46.00 ,500.58 ,4.78 
1555.00 ,Dhanuk Baria,02-06-2023,87.00 ,690.13 ,3.02 
1556.00 ,Samar Ravi,01-10-2023,98.00 ,1250.06 ,3.02 
1557.00 ,Nishith Kashyap,07-02-2023,10.00 ,566.98 ,3.23 
1558.00 ,Tarini Mannan,11-07-2022,91.00 ,1233.37 ,4.63 
1559.00 ,Ryan Khalsa,12-13-2022,44.00 ,1511.80 ,4.70 
1560.00 ,Aayush Barad,1-24-2023,88.00 ,1658.39 ,3.91 
1561.00 ,Urvi Khalsa,11-25-2022,97.00 ,1238.56 ,3.19 
1562.00 ,Ehsaan Gala,1-15-2023,16.00 ,1331.20 ,4.75 
1563.00 ,Baiju Bawa,8-20-2022,100.00 ,145.43 ,3.73 
1564.00 ,Oorja Bumb,6-18-2023,69.00 ,689.00 ,3.14 
1565.00 ,Raghav Barad,06-08-2023,83.00 ,961.13 ,4.52 
1566.00 ,Keya Bhargava,3-19-2023,88.00 ,1226.13 ,3.84 
1567.00 ,Aarav Behl,05-06-2023,17.00 ,522.90 ,4.11 
1568.00 ,Kavya Ben,5-24-2023,17.00 ,1432.89 ,4.16 
1569.00 ,Ishita Randhawa,10-14-2022,79.00 ,1373.89 ,3.67 
1570.00 ,Aayush Swamy,01-04-2023,96.00 ,1676.03 ,3.90 
1571.00 ,Zain Kaul,1-31-2023,48.00 ,686.85 ,3.54 
1572.00 ,Aaryahi Maharaj,8-18-2022,37.00 ,1831.30 ,4.85 
1573.00 ,Divij Apte,5-28-2023,64.00 ,983.73 ,4.10 
1574.00 ,Arnav Loke,10-21-2022,56.00 ,1786.29 ,3.75 
1575.00 ,Hazel Bala,2-26-2023,70.00 ,1439.98 ,4.05 
1576.00 ,Hazel Kanda,8-30-2022,29.00 ,282.86 ,3.56 
1577.00 ,Jayesh Bhatnagar,3-18-2023,37.00 ,1702.00 ,3.71 
1578.00 ,Hrishita Thakur,4-14-2023,34.00 ,610.86 ,4.81 
1579.00 ,Dhanush Dora,10-26-2022,50.00 ,1229.06 ,4.97 
1580.00 ,Nakul Kannan,02-02-2023,84.00 ,259.94 ,3.99 
1581.00 ,Ishaan Kala,1-21-2023,33.00 ,186.61 ,3.62 
1582.00 ,Kiara Singh,01-09-2023,35.00 ,1007.73 ,4.01 
1583.00 ,Rohan Dey,12-20-2022,97.00 ,1777.62 ,3.72 
1584.00 ,Parinaaz Jha,6-15-2023,20.00 ,814.54 ,4.94 
1585.00 ,Samiha Chadha,8-19-2022,79.00 ,842.88 ,3.06 
1586.00 ,Farhan Ramesh,1-18-2023,74.00 ,717.79 ,4.83 
1587.00 ,Bhavin Verma,04-05-2023,45.00 ,154.90 ,3.21 
1588.00 ,Arhaan Savant,5-27-2023,78.00 ,190.45 ,3.48 
1589.00 ,Dhruv Korpal,12-23-2022,51.00 ,1275.39 ,3.38 
1590.00 ,Armaan Brar,11-30-2022,61.00 ,220.24 ,3.71 
1591.00 ,Dhanush Shukla,12-02-2022,67.00 ,1542.78 ,4.75 
1592.00 ,Arhaan Chacko,12-07-2022,23.00 ,1155.97 ,4.72 
1593.00 ,Advik Rastogi,11-16-2022,80.00 ,1995.92 ,4.22 
1594.00 ,Heer Dhaliwal,9-13-2022,13.00 ,893.41 ,4.18 
1595.00 ,Neelofar Rau,07-09-2023,36.00 ,774.50 ,3.01 
1596.00 ,Lakshit Date,2-15-2023,27.00 ,1089.84 ,3.54 
1597.00 ,Priyansh Mander,11-22-2022,98.00 ,1598.44 ,3.62 
1598.00 ,Badal Sami,10-23-2022,83.00 ,1950.37 ,3.85 
1599.00 ,Shray Kannan,04-07-2023,67.00 ,1431.94 ,3.86 
1600.00 ,Eshani Agate,10-02-2022,32.00 ,289.92 ,4.99 
1601.00 ,Lakshay Karpe,3-13-2023,100.00 ,1733.41 ,4.18 
1602.00 ,Ritvik Shetty,5-23-2023,28.00 ,1994.41 ,3.53 
1603.00 ,Dhruv Rajagopal,04-06-2023,64.00 ,1177.51 ,3.14 
1604.00 ,Hunar Ravi,02-09-2023,85.00 ,646.48 ,4.45 
1605.00 ,Alisha Sharaf,06-03-2023,90.00 ,1490.16 ,4.52 
1606.00 ,Ivana Ray,8-15-2022,33.00 ,1723.90 ,3.63 
1607.00 ,Jayant Varughese,11-10-2022,83.00 ,1592.25 ,4.19 
1608.00 ,Divij Chaudhary,01-12-2023,54.00 ,1788.83 ,4.28 
1609.00 ,Kanav Bhakta,10-31-2022,60.00 ,1735.00 ,4.33 
1610.00 ,Nitya Ganesan,9-23-2022,70.00 ,893.41 ,3.21 
1611.00 ,Nirvaan Bhasin,10-23-2022,69.00 ,1432.24 ,4.70 
1612.00 ,Yuvraj  Khare,06-11-2023,79.00 ,1199.28 ,4.22 
1613.00 ,Jivin Lal,1-16-2023,73.00 ,249.62 ,4.16 
1614.00 ,Umang Dasgupta,12-14-2022,83.00 ,1101.73 ,3.60 
1615.00 ,Tara Date,9-16-2022,89.00 ,634.69 ,4.51 
1616.00 ,Aarush Balasubramanian,10-23-2022,39.00 ,1381.96 ,4.59 
1617.00 ,Zain Mani,03-07-2023,39.00 ,1456.96 ,3.78 
1618.00 ,Madhup Ganesh,2-14-2023,86.00 ,112.77 ,4.23 
1619.00 ,Jhanvi Chadha,5-18-2023,43.00 ,1077.66 ,3.98 
1620.00 ,Lakshit Ramanathan,4-15-2023,42.00 ,1491.60 ,4.70 
1621.00 ,Indranil Walla,4-14-2023,93.00 ,269.55 ,4.59 
1622.00 ,Tejas Saxena,04-01-2023,25.00 ,1696.31 ,4.57 
1623.00 ,Miraya Venkatesh,01-10-2023,58.00 ,727.35 ,3.72 
1624.00 ,Shayak Saran,09-08-2022,48.00 ,1676.78 ,4.20 
1625.00 ,Navya Dey,06-06-2023,31.00 ,1604.27 ,3.55 
1626.00 ,Prerak Raja,6-30-2023,12.00 ,1808.45 ,4.69 
1627.00 ,Aayush Jani,11-18-2022,58.00 ,195.12 ,3.16 
1628.00 ,Vedika Kara,01-01-2023,11.00 ,382.80 ,3.83 
1629.00 ,Faiyaz Varkey,10-09-2022,19.00 ,145.23 ,4.41 
1630.00 ,Nehmat Saini,6-23-2023,30.00 ,1420.82 ,4.94 
1631.00 ,Trisha Dhar,11-17-2022,17.00 ,1157.10 ,4.86 
1632.00 ,Shayak Srinivas,6-21-2023,98.00 ,250.35 ,4.82 
1633.00 ,Vedika Lalla,8-31-2022,73.00 ,1006.95 ,3.89 
1634.00 ,Mannat Bhattacharyya,4-18-2023,90.00 ,1492.54 ,3.82 
1635.00 ,Tejas Golla,11-19-2022,98.00 ,846.89 ,3.31 
1636.00 ,Samarth Dhawan,11-27-2022,70.00 ,1783.67 ,3.50 
1637.00 ,Kabir Wali,4-19-2023,54.00 ,1377.50 ,3.58 
1638.00 ,Raunak Dugar,01-03-2023,51.00 ,1144.32 ,4.73 
1639.00 ,Aarav Kara,03-11-2023,20.00 ,1197.89 ,4.39 
1640.00 ,Trisha Lall,4-30-2023,97.00 ,888.24 ,3.65 
1641.00 ,Sana Dara,10-17-2022,26.00 ,1026.10 ,4.21 
1642.00 ,Misha Savant,2-15-2023,49.00 ,1800.25 ,3.32 
1643.00 ,Manjari Gulati,11-30-2022,30.00 ,1053.21 ,3.63 
1644.00 ,Yuvraj  Mani,11-11-2022,11.00 ,1759.94 ,3.89 
1645.00 ,Prisha Kashyap,02-08-2023,70.00 ,1182.71 ,3.15 
1646.00 ,Lavanya Loyal,8-24-2022,26.00 ,1082.29 ,3.60 
1647.00 ,Anahi Dey,5-17-2023,32.00 ,1151.45 ,4.93 
1648.00 ,Anahita Seshadri,5-25-2023,98.00 ,1991.80 ,4.47 
1649.00 ,Farhan Edwin,12-28-2022,57.00 ,1920.06 ,3.61 
1650.00 ,Mishti Bhasin,4-24-2023,28.00 ,158.99 ,3.43 
1651.00 ,Dharmajan Deep,2-13-2023,23.00 ,211.61 ,4.68 
1652.00 ,Neelofar Suri,09-11-2022,15.00 ,1376.34 ,3.90 
1653.00 ,Jivika Vasa,5-27-2023,54.00 ,1711.25 ,4.24 
1654.00 ,Uthkarsh Bawa,10-09-2022,54.00 ,774.60 ,3.13 
1655.00 ,Suhana Choudhry,10-15-2022,56.00 ,1100.28 ,3.49 
1656.00 ,Bhavin Bumb,10-30-2022,95.00 ,806.35 ,4.56 
1657.00 ,Zain Sandal,04-03-2023,89.00 ,1092.42 ,4.95 
1658.00 ,Nehmat Chakrabarti,01-01-2023,57.00 ,1734.12 ,4.34 
1659.00 ,Zara Krishnan,3-27-2023,47.00 ,1986.83 ,3.64 
1660.00 ,Nitara Dhillon,06-05-2023,70.00 ,1296.70 ,3.73 
1661.00 ,Rohan Dewan,6-22-2023,52.00 ,1307.68 ,4.57 
1662.00 ,Samar Jhaveri,12-11-2022,62.00 ,1928.61 ,4.59 
1663.00 ,Aarna Wali,4-26-2023,86.00 ,1964.59 ,3.52 
1664.00 ,Alisha Taneja,5-16-2023,30.00 ,808.51 ,3.64 
1665.00 ,Nitya Boase,6-21-2023,42.00 ,125.12 ,3.08 
1666.00 ,Kimaya Mangat,01-06-2023,75.00 ,898.30 ,3.40 
1667.00 ,Vardaniya Wali,9-26-2022,89.00 ,1496.93 ,3.89 
1668.00 ,Hazel Sachdev,3-19-2023,96.00 ,1061.94 ,4.65 
1669.00 ,Saira Tailor,11-04-2022,32.00 ,1328.21 ,3.17 
1670.00 ,Kabir Lanka,4-28-2023,37.00 ,937.01 ,3.78 
1671.00 ,Rania Basu,1-19-2023,54.00 ,1999.28 ,3.59 
1672.00 ,Myra Goyal,9-23-2022,89.00 ,1412.49 ,3.16 
1673.00 ,Nishith Ram,5-25-2023,92.00 ,1401.79 ,4.40 
1674.00 ,Tushar Jain,11-21-2022,42.00 ,974.79 ,4.22 
1675.00 ,Mishti Cheema,6-29-2023,45.00 ,244.68 ,3.11 
1676.00 ,Gokul Sachar,03-07-2023,88.00 ,1155.19 ,3.32 
1677.00 ,Rati Sankaran,4-30-2023,92.00 ,1153.90 ,3.47 
1678.00 ,Zain Wable,6-29-2023,95.00 ,1933.83 ,3.96 
1679.00 ,Purab Krish,5-25-2023,82.00 ,1263.88 ,3.23 
1680.00 ,Azad Bhattacharyya,3-23-2023,84.00 ,693.91 ,3.86 
1681.00 ,Vanya Dada,10-15-2022,98.00 ,174.04 ,4.41 
1682.00 ,Ahana  Bhatnagar,9-18-2022,17.00 ,1958.30 ,3.12 
1683.00 ,Onkar Choudhury,6-17-2023,74.00 ,791.37 ,3.06 
1684.00 ,Trisha Sem,06-07-2023,57.00 ,1240.69 ,3.19 
1685.00 ,Elakshi Chaudhary,11-22-2022,26.00 ,1224.98 ,4.91 
1686.00 ,Aniruddh Bhattacharyya,6-20-2023,88.00 ,302.58 ,3.88 
1687.00 ,Uthkarsh Dey,6-18-2023,31.00 ,1709.88 ,3.30 
1688.00 ,Taimur Rajan,4-14-2023,85.00 ,326.01 ,3.76 
1689.00 ,Himmat Sarma,1-29-2023,83.00 ,1382.90 ,4.98 
1690.00 ,Azad Batta,02-10-2023,22.00 ,1613.15 ,4.35 
1691.00 ,Mehul Sarma,05-05-2023,52.00 ,881.25 ,3.16 
1692.00 ,Zara Chakraborty,12-17-2022,40.00 ,385.68 ,4.51 
1693.00 ,Samarth Deshpande,10-20-2022,89.00 ,801.28 ,3.99 
1694.00 ,Aradhya Warrior,4-13-2023,30.00 ,164.24 ,3.89 
1695.00 ,Charvi Saxena,10-01-2022,78.00 ,1301.02 ,3.66 
1696.00 ,Vardaniya Dass,11-10-2022,44.00 ,1052.79 ,3.70 
1697.00 ,Misha Saraf,10-06-2022,92.00 ,1566.63 ,4.98 
1698.00 ,Kismat Karnik,01-04-2023,29.00 ,1419.28 ,3.42 
1699.00 ,Ritvik Kadakia,8-28-2022,67.00 ,249.81 ,4.21 
1700.00 ,Prerak Samra,04-05-2023,11.00 ,1070.80 ,3.73 
1701.00 ,Keya Maharaj,3-27-2023,27.00 ,335.67 ,4.16 
1702.00 ,Dhanuk Hayre,6-29-2023,57.00 ,789.82 ,4.33 
1703.00 ,Dharmajan Shanker,03-12-2023,68.00 ,974.21 ,3.32 
1704.00 ,Rasha Toor,11-05-2022,88.00 ,373.26 ,4.40 
1705.00 ,Nitya Dada,5-14-2023,83.00 ,920.83 ,4.28 
1706.00 ,Hunar Choudhary,9-30-2022,84.00 ,823.50 ,4.15 
1707.00 ,Ira Johal,12-30-2022,70.00 ,806.45 ,4.19 
1708.00 ,Shlok Venkataraman,6-25-2023,76.00 ,817.14 ,4.26 
1709.00 ,Nehmat Viswanathan,09-07-2022,17.00 ,1060.65 ,4.75 
1710.00 ,Pranay Bali,8-18-2022,54.00 ,728.66 ,3.44 
1711.00 ,Advika Goswami,1-25-2023,77.00 ,1009.81 ,4.05 
1712.00 ,Aaina Gupta,11-16-2022,78.00 ,377.70 ,3.03 
1713.00 ,Shalv Jhaveri,01-05-2023,23.00 ,1242.29 ,4.87 
1714.00 ,Rania Jani,06-02-2023,34.00 ,431.24 ,4.49 
1715.00 ,Hansh Sekhon,10-05-2022,20.00 ,1310.77 ,4.70 
1716.00 ,Shray Bajwa,1-25-2023,87.00 ,1644.06 ,4.71 
1717.00 ,Veer Behl,11-07-2022,74.00 ,1903.08 ,3.45 
1718.00 ,Aayush Sachdev,12-10-2022,43.00 ,1541.11 ,4.38 
1719.00 ,Neysa Sem,10-22-2022,66.00 ,1901.94 ,4.31 
1720.00 ,Purab Varughese,01-11-2023,98.00 ,1463.08 ,3.13 
1721.00 ,Farhan Rout,01-06-2023,40.00 ,1771.34 ,3.36 
1722.00 ,Tarini Deshmukh,2-17-2023,60.00 ,1901.31 ,4.99 
1723.00 ,Damini Vohra,06-05-2023,76.00 ,1515.66 ,3.51 
1724.00 ,Nitya Sunder,11-18-2022,25.00 ,1075.24 ,3.67 
1725.00 ,Piya Talwar,11-15-2022,80.00 ,390.07 ,4.27 
1726.00 ,Vaibhav Badal,05-11-2023,16.00 ,155.20 ,3.92 
1727.00 ,Farhan Contractor,3-14-2023,27.00 ,268.39 ,3.89 
1728.00 ,Aarna Sur,8-22-2022,33.00 ,979.96 ,4.21 
1729.00 ,Riya Bali,06-09-2023,25.00 ,1954.69 ,3.64 
1730.00 ,Raghav Bhat,8-30-2022,74.00 ,1779.31 ,3.68 
1731.00 ,Charvi Edwin,11-27-2022,19.00 ,1715.91 ,4.10 
1732.00 ,Ojas Badal,6-18-2023,85.00 ,470.88 ,4.25 
1733.00 ,Darshit Garg,11-08-2022,32.00 ,1953.36 ,3.21 
1734.00 ,Aarav Sekhon,07-09-2023,16.00 ,1312.75 ,4.80 
1735.00 ,Yakshit Gopal,05-02-2023,27.00 ,474.80 ,4.23 
1736.00 ,Alisha Yadav,03-12-2023,89.00 ,1921.87 ,3.66 
1737.00 ,Madhav Madan,02-04-2023,93.00 ,646.76 ,4.98 
1738.00 ,Dhruv Butala,09-12-2022,19.00 ,596.36 ,3.00 
1739.00 ,Badal Suri,4-28-2023,39.00 ,234.47 ,3.57 
1740.00 ,Anya Contractor,5-22-2023,53.00 ,1837.37 ,3.35 
1741.00 ,Mahika Kibe,06-07-2023,51.00 ,715.66 ,4.56 
1742.00 ,Shalv Dixit,01-06-2023,30.00 ,1356.53 ,4.94 
1743.00 ,Lakshay Kalla,12-24-2022,16.00 ,1856.88 ,4.97 
1744.00 ,Aayush Batra,9-23-2022,64.00 ,1145.72 ,3.51 
1745.00 ,Ranbir Goswami,09-04-2022,59.00 ,1414.30 ,4.98 
1746.00 ,Abram Kakar,6-24-2023,38.00 ,107.13 ,3.26 
1747.00 ,Ira Ranganathan,8-23-2022,83.00 ,696.44 ,3.02 
1748.00 ,Rati Contractor,09-07-2022,33.00 ,1864.40 ,4.07 
1749.00 ,Taimur Hans,1-17-2023,97.00 ,1334.49 ,4.48 
1750.00 ,Rati Balasubramanian,10-14-2022,27.00 ,1830.22 ,4.63 
1751.00 ,Yakshit Dora,02-10-2023,36.00 ,1705.11 ,4.37 
1752.00 ,Aarna Khare,01-09-2023,77.00 ,716.74 ,4.74 
1753.00 ,Anaya Chanda,05-09-2023,91.00 ,483.82 ,3.81 
1754.00 ,Aarav Dhingra,2-18-2023,87.00 ,972.30 ,4.39 
1755.00 ,Rasha Goyal,9-14-2022,21.00 ,641.46 ,4.45 
1756.00 ,Rhea Saha,4-26-2023,89.00 ,1430.91 ,3.93 
1757.00 ,Hazel Ramaswamy,2-22-2023,11.00 ,517.81 ,4.08 
1758.00 ,Jiya Ahluwalia,10-29-2022,88.00 ,630.48 ,4.99 
1759.00 ,Ranbir Mahal,5-22-2023,36.00 ,1664.47 ,4.31 
1760.00 ,Saksham Lata,07-03-2023,59.00 ,271.51 ,4.13 
1761.00 ,Arhaan Agarwal,5-25-2023,71.00 ,122.29 ,4.01 
1762.00 ,Madhup Chaudhari,04-08-2023,72.00 ,1140.54 ,4.08 
1763.00 ,Taran Dutt,12-03-2022,44.00 ,1525.62 ,4.86 
1764.00 ,Lakshit Taneja,1-14-2023,13.00 ,1403.35 ,3.13 
1765.00 ,Dharmajan Mangat,6-26-2023,15.00 ,1381.27 ,4.21 
1766.00 ,Abram Varkey,4-13-2023,47.00 ,414.57 ,4.40 
1767.00 ,Shayak Lata,4-27-2023,87.00 ,945.68 ,3.52 
1768.00 ,Indrajit Goyal,1-23-2023,18.00 ,1486.70 ,3.84 
1769.00 ,Jayesh Bhalla,4-14-2023,17.00 ,784.76 ,3.13 
1770.00 ,Nakul Kalla,11-12-2022,21.00 ,1027.27 ,4.36 
1771.00 ,Aarush Ravel,4-20-2023,18.00 ,1269.43 ,3.73 
1772.00 ,Tiya Malhotra,3-13-2023,65.00 ,565.36 ,3.43 
1773.00 ,Fateh Sastry,01-10-2023,39.00 ,180.63 ,4.68 
1774.00 ,Hridaan Deshpande,3-29-2023,38.00 ,439.97 ,3.71 
1775.00 ,Purab Shroff,05-08-2023,24.00 ,1293.70 ,4.52 
1776.00 ,Divit Chad,3-30-2023,62.00 ,1930.52 ,4.04 
1777.00 ,Ishita Bakshi,8-29-2022,88.00 ,910.83 ,4.61 
1778.00 ,Zoya Hari,03-04-2023,44.00 ,1431.39 ,4.18 
1779.00 ,Indranil Kamdar,06-07-2023,38.00 ,1367.08 ,4.20 
1780.00 ,Reyansh Srinivasan,03-11-2023,93.00 ,205.70 ,4.64 
1781.00 ,Khushi Borde,05-06-2023,26.00 ,1825.98 ,4.02 
1782.00 ,Parinaaz Sandhu,9-24-2022,15.00 ,1737.74 ,3.69 
1783.00 ,Azad Bali,04-12-2023,41.00 ,1985.72 ,3.86 
1784.00 ,Zeeshan Chakraborty,07-10-2023,51.00 ,220.61 ,4.38 
1785.00 ,Sumer De,11-07-2022,10.00 ,1578.91 ,3.98 
1786.00 ,Nirvi Shan,8-18-2022,55.00 ,224.25 ,4.97 
1787.00 ,Eva Chahal,6-24-2023,41.00 ,942.35 ,4.27 
1788.00 ,Adah Sani,8-15-2022,87.00 ,1738.89 ,3.60 
1789.00 ,Jayesh Thakkar,03-10-2023,23.00 ,272.84 ,4.23 
1790.00 ,Shaan Ben,12-05-2022,34.00 ,1367.04 ,4.30 
1791.00 ,Himmat Lanka,01-07-2023,35.00 ,1335.38 ,4.48 
1792.00 ,Hiran Tandon,8-23-2022,15.00 ,486.21 ,4.22 
1793.00 ,Dhanuk Ramesh,4-27-2023,77.00 ,1205.35 ,3.32 
1794.00 ,Myra Apte,3-31-2023,95.00 ,1351.85 ,4.89 
1795.00 ,Aaina Sandhu,8-22-2022,22.00 ,1469.57 ,4.28 
1796.00 ,Tanya Sachdev,1-21-2023,88.00 ,296.25 ,4.34 
1797.00 ,Samaira Ramanathan,3-16-2023,94.00 ,278.61 ,3.43 
1798.00 ,Rohan Yadav,10-10-2022,58.00 ,1138.66 ,4.60 
1799.00 ,Misha Mahajan,07-02-2023,62.00 ,104.72 ,3.47 
1800.00 ,Anay Lal,07-01-2023,77.00 ,752.08 ,4.39 
1801.00 ,Nirvi Issac,12-20-2022,48.00 ,384.80 ,4.60 
1802.00 ,Ranbir Chada,09-11-2022,45.00 ,824.69 ,3.80 
1803.00 ,Aayush Kohli,5-19-2023,61.00 ,1949.28 ,3.74 
1804.00 ,Madhav Issac,01-01-2023,99.00 ,1083.18 ,3.80 
1805.00 ,Indranil Bedi,12-25-2022,89.00 ,951.09 ,4.58 
1806.00 ,Kanav Bansal,8-17-2022,100.00 ,848.30 ,4.60 
1807.00 ,Ivan Gopal,12-29-2022,45.00 ,1759.56 ,3.99 
1808.00 ,Yuvaan Singh,10-15-2022,41.00 ,264.24 ,4.44 
1809.00 ,Mahika Boase,2-13-2023,84.00 ,1054.08 ,4.80 
1810.00 ,Yakshit Rau,3-14-2023,44.00 ,1673.79 ,3.18 
1811.00 ,Ayesha Yohannan,12-03-2022,65.00 ,1662.11 ,4.54 
1812.00 ,Fateh Shah,3-19-2023,63.00 ,1927.09 ,4.22 
1813.00 ,Sara Tripathi,10-13-2022,37.00 ,712.55 ,3.72 
1814.00 ,Nitara Sibal,12-11-2022,77.00 ,1616.82 ,3.25 
1815.00 ,Hazel Cherian,8-22-2022,72.00 ,459.98 ,3.98 
1816.00 ,Onkar Devi,9-27-2022,67.00 ,822.09 ,4.54 
1817.00 ,Hunar Dhar,4-26-2023,47.00 ,1444.29 ,4.34 
1818.00 ,Yasmin Salvi,1-27-2023,47.00 ,410.17 ,4.30 
1819.00 ,Jiya Bhasin,6-14-2023,20.00 ,542.82 ,3.17 
1820.00 ,Devansh Roy,4-13-2023,52.00 ,1802.41 ,4.31 
1821.00 ,Alia Sachar,09-05-2022,29.00 ,1443.66 ,4.25 
1822.00 ,Nitara Boase,12-15-2022,30.00 ,1247.90 ,3.39 
1823.00 ,Hazel Boase,6-29-2023,36.00 ,1933.18 ,4.88 
1824.00 ,Shamik Agrawal,12-13-2022,29.00 ,741.25 ,3.11 
1825.00 ,Manikya Dhillon,5-16-2023,34.00 ,122.39 ,3.12 
1826.00 ,Jivin Krish,10-10-2022,12.00 ,230.33 ,3.93 
1827.00 ,Faiyaz Dar,05-06-2023,91.00 ,1300.34 ,4.76 
1828.00 ,Jayan Choudhry,6-29-2023,71.00 ,546.03 ,4.49 
1829.00 ,Akarsh Balasubramanian,4-13-2023,73.00 ,1468.37 ,3.21 
1830.00 ,Zain Randhawa,11-16-2022,10.00 ,1286.35 ,4.94 
1831.00 ,Samiha Bansal,1-24-2023,62.00 ,683.66 ,3.14 
1832.00 ,Ojas Bhandari,12-08-2022,16.00 ,1561.78 ,3.28 
1833.00 ,Ryan Dani,12-28-2022,98.00 ,105.63 ,4.29 
1834.00 ,Pranay Chaudry,03-05-2023,28.00 ,352.36 ,3.12 
1835.00 ,Aaryahi Sibal,6-22-2023,73.00 ,1249.87 ,3.35 
1836.00 ,Vritika Ram,8-27-2022,37.00 ,283.12 ,3.55 
1837.00 ,Ira Chopra,8-20-2022,52.00 ,713.10 ,3.57 
1838.00 ,Eshani Tandon,10-13-2022,76.00 ,1583.83 ,4.23 
1839.00 ,Drishya Kalla,05-07-2023,52.00 ,520.49 ,4.07 
1840.00 ,Kismat Sarkar,10-02-2022,37.00 ,1612.12 ,4.93 
1841.00 ,Romil Rastogi,5-23-2023,45.00 ,674.62 ,3.55 
1842.00 ,Kabir Ghose,5-14-2023,68.00 ,1771.71 ,4.32 
1843.00 ,Uthkarsh Chana,1-31-2023,59.00 ,1973.06 ,3.10 
1844.00 ,Stuvan Aurora,11-06-2022,27.00 ,483.68 ,3.50 
1845.00 ,Shayak Kala,1-29-2023,31.00 ,408.97 ,3.58 
1846.00 ,Dharmajan Bobal,1-22-2023,21.00 ,645.68 ,3.83 
1847.00 ,Renee Bath,03-02-2023,93.00 ,1600.55 ,3.34 
1848.00 ,Aaina Sen,10-29-2022,31.00 ,463.67 ,4.58 
1849.00 ,Eshani Varty,07-04-2023,41.00 ,617.69 ,4.31 
1850.00 ,Yuvaan Mahajan,10-18-2022,25.00 ,623.09 ,3.70 
1851.00 ,Shray Sheth,3-30-2023,27.00 ,920.70 ,4.14 
1852.00 ,Hansh Balan,11-20-2022,53.00 ,986.87 ,3.17 
1853.00 ,Oorja Dyal,12-15-2022,30.00 ,1875.01 ,4.79 
1854.00 ,Kaira Bandi,11-11-2022,83.00 ,1672.26 ,4.85 
1855.00 ,Prerak Cheema,12-27-2022,52.00 ,424.47 ,4.23 
1856.00 ,Umang Wagle,1-30-2023,100.00 ,1700.33 ,4.84 
1857.00 ,Sara Kaul,12-29-2022,19.00 ,414.23 ,4.05 
1858.00 ,Divit Madan,8-27-2022,32.00 ,649.41 ,4.84 
1859.00 ,Advika Dhillon,01-04-2023,65.00 ,1738.91 ,4.65 
1860.00 ,Adira Ratti,9-28-2022,28.00 ,1546.93 ,3.00 
1861.00 ,Yashvi Sastry,10-16-2022,48.00 ,826.98 ,4.04 
1862.00 ,Azad Khare,2-27-2023,99.00 ,114.98 ,3.24 
1863.00 ,Hazel Chaudhary,08-11-2022,14.00 ,919.46 ,3.53 
1864.00 ,Hazel Issac,4-20-2023,23.00 ,1253.93 ,3.39 
1865.00 ,Nitara Lalla,01-04-2023,69.00 ,1198.15 ,3.10 
1866.00 ,Onkar Bhardwaj,12-21-2022,79.00 ,539.33 ,3.19 
1867.00 ,Saanvi Dhaliwal,3-20-2023,41.00 ,619.63 ,3.63 
1868.00 ,Dhruv Upadhyay,09-09-2022,100.00 ,1367.84 ,4.16 
