driver_id,driver_name,join_date,rating,total_rides,earnings
1604.00 ,Arhaan Dhillon,8-24-2022,4.42 ,83.00 ,2673.54 
1605.00 ,Shanaya Sheth,12-25-2022,3.52 ,121.00 ,4605.35 
1606.00 ,Shaan Borah,09-08-2022,3.47 ,338.00 ,3978.75 
1607.00 ,Anahi Tak,05-08-2023,4.85 ,228.00 ,1125.85 
1608.00 ,Khushi Wali,06-09-2023,4.61 ,199.00 ,4207.50 
1609.00 ,Samar Behl,5-14-2023,4.31 ,496.00 ,1601.02 
1610.00 ,Urvi Samra,9-27-2022,4.77 ,210.00 ,2733.33 
1611.00 ,Farhan Chada,11-15-2022,4.65 ,299.00 ,2200.97 
1612.00 ,Indrajit Bahri,5-14-2023,3.21 ,97.00 ,1463.85 
1613.00 ,Kanav Sani,11-02-2022,4.11 ,150.00 ,3134.16 
1614.00 ,Yakshit Ravel,1-23-2023,4.67 ,315.00 ,3243.03 
1615.00 ,Vivaan Koshy,12-27-2022,4.53 ,172.00 ,1641.86 
1616.00 ,Faiyaz Sura,5-29-2023,3.40 ,248.00 ,1774.34 
1617.00 ,Gokul Shanker,02-09-2023,3.31 ,99.00 ,3848.49 
1618.00 ,Himmat Srinivasan,03-08-2023,3.68 ,143.00 ,4883.08 
1619.00 ,Tejas Devan,4-14-2023,3.75 ,456.00 ,4061.80 
1620.00 ,Lakshay Tata,5-28-2023,4.51 ,218.00 ,3804.80 
1621.00 ,Neelofar Babu,10-15-2022,4.50 ,350.00 ,2964.94 
1622.00 ,Advika Bhalla,12-02-2022,3.34 ,254.00 ,816.14 
1623.00 ,Elakshi Bajaj,07-12-2023,4.72 ,62.00 ,2952.15 
1624.00 ,Anvi Bhakta,10-22-2022,3.50 ,408.00 ,2070.49 
1625.00 ,Heer Kurian,7-31-2023,3.66 ,431.00 ,2781.46 
1626.00 ,Indranil Choudhry,03-09-2023,3.09 ,339.00 ,827.24 
1627.00 ,Ranbir Sankaran,6-30-2023,4.43 ,170.00 ,2122.54 
1628.00 ,Dishani Srinivasan,8-31-2022,4.92 ,357.00 ,2472.52 
1629.00 ,Akarsh Taneja,9-26-2022,3.70 ,193.00 ,815.52 
1630.00 ,Aaina Agrawal,6-15-2023,4.52 ,124.00 ,4846.74 
1631.00 ,Ritvik Dewan,4-13-2023,3.79 ,269.00 ,3682.37 
1632.00 ,Siya Sangha,03-06-2023,3.48 ,128.00 ,817.56 
1633.00 ,Anaya Thakur,12-06-2022,3.59 ,396.00 ,3260.87 
1634.00 ,Suhana Cherian,06-12-2023,3.91 ,431.00 ,1149.66 
1635.00 ,Ehsaan Barman,08-06-2023,4.79 ,441.00 ,4608.99 
1636.00 ,Trisha Basu,4-30-2023,4.38 ,100.00 ,1188.74 
1637.00 ,Elakshi Datta,06-12-2023,3.26 ,397.00 ,4687.04 
1638.00 ,Lavanya Shankar,1-16-2023,4.48 ,478.00 ,2333.90 
1639.00 ,Samaira Vora,11-21-2022,3.89 ,113.00 ,4001.14 
1640.00 ,Aaina Bala,3-17-2023,3.07 ,436.00 ,2167.49 
1641.00 ,Shanaya Saraf,8-24-2022,4.61 ,62.00 ,3400.86 
1642.00 ,Samarth Shanker,5-20-2023,4.83 ,372.00 ,2997.86 
1643.00 ,Dharmajan Tandon,01-09-2023,4.82 ,179.00 ,1272.98 
1644.00 ,Lagan Sabharwal,01-04-2023,4.62 ,460.00 ,4207.92 
1645.00 ,Diya Dubey,07-11-2023,4.63 ,423.00 ,1395.70 
1646.00 ,Baiju Magar,7-15-2023,4.13 ,417.00 ,3485.14 
1647.00 ,Farhan Jain,08-10-2022,4.99 ,185.00 ,1485.74 
1648.00 ,Renee Sani,01-06-2023,4.27 ,386.00 ,3534.37 
1649.00 ,Vivaan Venkatesh,1-28-2023,4.94 ,96.00 ,4990.42 
1650.00 ,Armaan Rajan,1-19-2023,4.91 ,352.00 ,3775.16 
1651.00 ,Vidur Kibe,10-12-2022,3.62 ,215.00 ,4019.76 
1652.00 ,Jiya Mani,05-03-2023,3.06 ,457.00 ,2767.34 
1653.00 ,Nitya Mangat,11-04-2022,3.75 ,292.00 ,4160.85 
1654.00 ,Vihaan Lad,3-15-2023,4.50 ,83.00 ,4418.63 
1655.00 ,Arhaan Balasubramanian,11-03-2022,4.58 ,183.00 ,806.45 
1656.00 ,Diya Char,8-14-2022,4.31 ,90.00 ,3009.72 
1657.00 ,Shaan Chahal,08-06-2023,3.22 ,251.00 ,728.62 
1658.00 ,Vivaan Sarkar,8-30-2022,3.27 ,456.00 ,3915.71 
1659.00 ,Manikya Bandi,6-24-2023,3.76 ,467.00 ,4201.11 
1660.00 ,Himmat Sahota,2-13-2023,4.74 ,431.00 ,2861.78 
1661.00 ,Ela Sarin,11-28-2022,3.66 ,252.00 ,2112.13 
1662.00 ,Raghav Viswanathan,3-30-2023,4.55 ,325.00 ,526.15 
1663.00 ,Eshani Ramakrishnan,6-27-2023,4.44 ,153.00 ,2059.32 
1664.00 ,Yashvi Deo,6-16-2023,3.12 ,395.00 ,3006.01 
1665.00 ,Taimur Bhandari,3-26-2023,4.17 ,438.00 ,1329.07 
1666.00 ,Jivin Ratti,04-09-2023,3.65 ,405.00 ,4102.46 
1667.00 ,Aayush Bedi,06-12-2023,3.26 ,164.00 ,3788.64 
1668.00 ,Amira Dass,7-25-2023,3.01 ,154.00 ,4912.99 
1669.00 ,Sana Swaminathan,02-04-2023,4.70 ,110.00 ,3123.10 
1670.00 ,Dhanush Varty,01-07-2023,3.88 ,86.00 ,744.01 
1671.00 ,Eva Chaudhari,09-10-2022,3.44 ,489.00 ,924.17 
1672.00 ,Jhanvi Koshy,11-27-2022,3.84 ,73.00 ,1592.47 
1673.00 ,Aayush Lall,10-13-2022,3.84 ,410.00 ,1324.70 
1674.00 ,Rania Dora,6-14-2023,4.77 ,119.00 ,685.80 
1675.00 ,Armaan Bose,3-19-2023,3.25 ,254.00 ,1169.26 
1676.00 ,Anika Balan,02-08-2023,4.04 ,493.00 ,3853.01 
1677.00 ,Alia Dhillon,6-29-2023,3.21 ,437.00 ,2116.89 
1678.00 ,Shayak Bajaj,12-19-2022,3.44 ,392.00 ,4403.30 
1679.00 ,Mehul Badami,12-10-2022,3.54 ,245.00 ,4037.82 
1680.00 ,Yasmin Chaudhuri,12-04-2022,4.84 ,115.00 ,3732.63 
1681.00 ,Pranay Srivastava,11-17-2022,4.85 ,337.00 ,1768.07 
1682.00 ,Pari Doctor,5-14-2023,4.98 ,258.00 ,1778.63 
1683.00 ,Hansh Keer,04-12-2023,3.23 ,165.00 ,4684.85 
1684.00 ,Dhanuk Mahajan,6-22-2023,4.23 ,475.00 ,1770.80 
1685.00 ,Khushi Dhar,10-19-2022,3.12 ,441.00 ,3350.27 
1686.00 ,Dhanuk Roy,08-09-2023,3.62 ,84.00 ,1381.76 
1687.00 ,Zeeshan Karnik,2-24-2023,5.00 ,478.00 ,856.89 
1688.00 ,Aarna Shere,3-22-2023,4.67 ,82.00 ,4363.56 
1689.00 ,Nayantara Gulati,4-21-2023,3.00 ,161.00 ,1411.52 
1690.00 ,Vardaniya Agate,12-30-2022,3.51 ,402.00 ,4755.72 
1691.00 ,Samiha Madan,6-29-2023,4.18 ,283.00 ,4403.84 
1692.00 ,Umang Khare,05-11-2023,3.51 ,69.00 ,4948.33 
1693.00 ,Piya Lad,3-27-2023,4.40 ,473.00 ,3622.67 
1694.00 ,Anvi Kuruvilla,9-16-2022,3.43 ,372.00 ,1914.27 
1695.00 ,Sumer Ramanathan,01-04-2023,4.22 ,98.00 ,2417.58 
1696.00 ,Zaina Tailor,03-05-2023,3.42 ,90.00 ,1161.30 
1697.00 ,Zain Dua,07-06-2023,3.58 ,388.00 ,4941.00 
1698.00 ,Krish Krish,11-11-2022,4.97 ,97.00 ,1809.23 
1699.00 ,Bhamini Bhatti,06-08-2023,4.53 ,267.00 ,3522.03 
1700.00 ,Amira Ahluwalia,9-16-2022,3.70 ,118.00 ,2976.80 
1701.00 ,Tushar Bhatt,3-24-2023,4.17 ,194.00 ,2213.58 
1702.00 ,Taimur Saxena,3-14-2023,3.13 ,214.00 ,2192.00 
1703.00 ,Raghav Wable,2-14-2023,3.84 ,238.00 ,4335.57 
1704.00 ,Yasmin Ranganathan,1-28-2023,3.13 ,288.00 ,2492.48 
1705.00 ,Jivin Vyas,8-17-2022,4.35 ,411.00 ,1847.15 
1706.00 ,Shanaya Ghosh,10-04-2022,4.23 ,258.00 ,3404.70 
1707.00 ,Akarsh Saraf,10-12-2022,3.57 ,274.00 ,1998.63 
1708.00 ,Mannat Shan,06-07-2023,3.99 ,448.00 ,4701.72 
1709.00 ,Alisha Bhatnagar,5-16-2023,3.59 ,65.00 ,2556.63 
1710.00 ,Urvi Ganesh,7-22-2023,4.84 ,155.00 ,4253.61 
1711.00 ,Nayantara Cheema,07-10-2023,3.67 ,199.00 ,2177.12 
1712.00 ,Damini Krishnamurthy,5-20-2023,3.21 ,69.00 ,2859.28 
1713.00 ,Misha Sura,1-15-2023,4.72 ,174.00 ,2268.01 
1714.00 ,Oorja Ravel,12-30-2022,3.45 ,429.00 ,2284.77 
1715.00 ,Onkar Shetty,4-30-2023,4.99 ,464.00 ,4760.59 
1716.00 ,Aradhya Deep,1-28-2023,4.39 ,190.00 ,2108.18 
1717.00 ,Hridaan Chakraborty,3-14-2023,3.02 ,82.00 ,2731.99 
1718.00 ,Emir Dhillon,05-04-2023,3.84 ,231.00 ,4607.17 
1719.00 ,Raunak Reddy,11-29-2022,4.65 ,172.00 ,2511.75 
1720.00 ,Jivin Mandal,9-23-2022,4.54 ,107.00 ,2871.59 
1721.00 ,Zain Gole,01-06-2023,4.76 ,237.00 ,4653.21 
1722.00 ,Bhamini Gopal,5-24-2023,4.73 ,147.00 ,4467.99 
1723.00 ,Alia Kothari,7-29-2023,4.28 ,240.00 ,4900.96 
1724.00 ,Dharmajan Mander,7-23-2023,3.08 ,329.00 ,1838.45 
1725.00 ,Ayesha Solanki,05-09-2023,3.66 ,319.00 ,1070.80 
1726.00 ,Zoya Contractor,06-12-2023,4.68 ,456.00 ,1403.17 
1727.00 ,Lavanya Banik,7-20-2023,3.08 ,458.00 ,4917.40 
1728.00 ,Dishani Dara,9-24-2022,4.33 ,429.00 ,1279.87 
1729.00 ,Raghav Kapoor,03-04-2023,4.54 ,486.00 ,2788.59 
1730.00 ,Aradhya Roy,11-15-2022,3.99 ,348.00 ,4017.67 
1731.00 ,Faiyaz Banik,3-25-2023,4.81 ,470.00 ,3782.76 
1732.00 ,Nitara Comar,9-24-2022,4.55 ,333.00 ,1960.23 
1733.00 ,Advik Rana,09-01-2022,3.46 ,290.00 ,1203.65 
1734.00 ,Shalv Master,09-05-2022,3.90 ,245.00 ,1029.77 
1735.00 ,Rasha Yadav,08-07-2023,3.77 ,317.00 ,2169.69 
1736.00 ,Chirag Dua,1-28-2023,3.16 ,273.00 ,4578.01 
1737.00 ,Miraya Rout,6-21-2023,4.11 ,80.00 ,4448.74 
1738.00 ,Ritvik Lalla,5-25-2023,3.87 ,466.00 ,3077.32 
1739.00 ,Dharmajan Wali,05-11-2023,4.69 ,412.00 ,2795.70 
1740.00 ,Aayush Sethi,4-17-2023,4.16 ,339.00 ,4805.39 
1741.00 ,Alia D’Alia,9-26-2022,3.38 ,394.00 ,3818.14 
1742.00 ,Arnav Bhat,3-17-2023,4.31 ,432.00 ,1041.38 
1743.00 ,Vidur Subramaniam,3-20-2023,3.57 ,82.00 ,2483.49 
1744.00 ,Farhan Sankaran,9-16-2022,4.63 ,344.00 ,998.99 
1745.00 ,Onkar Sarma,04-12-2023,4.55 ,72.00 ,1856.28 
1746.00 ,Farhan Ratta,10-12-2022,3.74 ,255.00 ,1259.58 
1747.00 ,Vanya Sane,9-19-2022,4.51 ,461.00 ,1880.22 
1748.00 ,Veer Sheth,9-26-2022,3.80 ,85.00 ,3917.96 
1749.00 ,Parinaaz Swaminathan,08-06-2023,3.03 ,260.00 ,2005.18 
1750.00 ,Tarini Chatterjee,05-02-2023,4.17 ,63.00 ,4594.59 
1751.00 ,Aaina Bawa,04-08-2023,4.82 ,443.00 ,1811.88 
1752.00 ,Lagan Sundaram,1-19-2023,3.61 ,211.00 ,2043.52 
1753.00 ,Badal Grover,9-17-2022,4.57 ,461.00 ,2585.82 
1754.00 ,Arnav Mani,8-29-2022,3.90 ,156.00 ,2514.23 
1755.00 ,Purab Tank,09-05-2022,3.26 ,382.00 ,4624.03 
1756.00 ,Kaira Keer,02-12-2023,4.11 ,391.00 ,2335.51 
1757.00 ,Amani Dhaliwal,4-22-2023,3.90 ,272.00 ,3990.84 
1758.00 ,Madhav Thaman,11-07-2022,4.89 ,52.00 ,2172.86 
1759.00 ,Dhanuk Bassi,07-06-2023,4.07 ,72.00 ,2560.29 
1760.00 ,Amani Brahmbhatt,6-14-2023,3.70 ,155.00 ,4456.34 
1761.00 ,Renee Tella,08-12-2022,3.12 ,108.00 ,1701.34 
1762.00 ,Kismat Kaur,6-25-2023,4.09 ,408.00 ,1784.98 
1763.00 ,Rohan Sane,4-23-2023,4.41 ,411.00 ,4232.34 
1764.00 ,Shaan Anne,9-23-2022,3.37 ,93.00 ,2139.27 
1765.00 ,Shamik Shroff,2-25-2023,3.59 ,262.00 ,4347.43 
1766.00 ,Vritika Dixit,12-09-2022,3.16 ,148.00 ,2282.44 
1767.00 ,Gatik Jani,8-20-2022,4.76 ,370.00 ,4466.24 
1768.00 ,Prerak Krishna,8-21-2022,3.17 ,267.00 ,4336.24 
1769.00 ,Kartik Babu,11-03-2022,4.13 ,471.00 ,1613.74 
1770.00 ,Ehsaan Yohannan,08-02-2023,4.66 ,114.00 ,1695.49 
1771.00 ,Taran Jaggi,2-26-2023,3.48 ,286.00 ,3343.46 
1772.00 ,Mishti Raju,12-22-2022,4.01 ,152.00 ,1409.05 
1773.00 ,Purab Bansal,02-04-2023,4.09 ,124.00 ,3060.33 
1774.00 ,Vihaan Ravi,6-20-2023,3.36 ,434.00 ,2013.98 
1775.00 ,Kavya Virk,07-09-2023,3.86 ,164.00 ,4891.91 
1776.00 ,Saksham Bhatnagar,3-17-2023,3.75 ,255.00 ,4237.09 
1777.00 ,Hridaan Bhatnagar,01-03-2023,4.11 ,309.00 ,3310.71 
1778.00 ,Stuvan Golla,10-24-2022,4.64 ,51.00 ,1883.10 
1779.00 ,Arhaan Boase,7-25-2023,4.82 ,337.00 ,3629.86 
1780.00 ,Samar Shere,11-01-2022,3.83 ,224.00 ,3702.06 
1781.00 ,Jayan Dyal,11-12-2022,4.96 ,71.00 ,3668.30 
1782.00 ,Samaira Desai,2-20-2023,3.51 ,62.00 ,1786.79 
1783.00 ,Nayantara Kamdar,12-11-2022,4.78 ,128.00 ,1153.79 
1784.00 ,Oorja Ganguly,07-06-2023,3.37 ,89.00 ,2811.99 
1785.00 ,Advik Dara,05-06-2023,4.11 ,236.00 ,1536.22 
1786.00 ,Indranil Maharaj,12-07-2022,3.62 ,314.00 ,852.77 
1787.00 ,Heer Mahajan,10-28-2022,4.78 ,496.00 ,3295.43 
1788.00 ,Samaira Krish,8-27-2022,4.72 ,425.00 ,2482.81 
1789.00 ,Samaira Malhotra,2-21-2023,4.92 ,57.00 ,4981.97 
1790.00 ,Aarav Banerjee,9-18-2022,3.10 ,270.00 ,2955.26 
1791.00 ,Shray Bhandari,7-14-2023,4.84 ,197.00 ,4827.71 
1792.00 ,Shlok Dixit,12-13-2022,4.14 ,352.00 ,2725.24 
1793.00 ,Azad Kant,03-12-2023,3.64 ,344.00 ,1804.50 
1794.00 ,Kiara Solanki,12-26-2022,4.43 ,175.00 ,1611.88 
1795.00 ,Ivana Hayre,10-12-2022,4.42 ,131.00 ,3952.23 
1796.00 ,Damini Ganguly,11-18-2022,3.48 ,103.00 ,1789.07 
1797.00 ,Samar Dhawan,01-12-2023,3.98 ,340.00 ,2430.89 
1798.00 ,Anika Shroff,6-16-2023,3.23 ,478.00 ,2078.49 
1799.00 ,Hridaan Shroff,11-15-2022,4.48 ,218.00 ,4048.95 
1800.00 ,Purab Doctor,1-20-2023,3.98 ,411.00 ,3703.07 
1801.00 ,Romil Kale,01-09-2023,4.94 ,320.00 ,3855.71 
1802.00 ,Nitara Baral,1-23-2023,3.79 ,229.00 ,4803.62 
1803.00 ,Riya Kapoor,1-29-2023,4.28 ,66.00 ,3479.35 
1804.00 ,Kiara Sood,5-15-2023,3.82 ,449.00 ,4994.25 
1805.00 ,Farhan Sandhu,11-10-2022,4.56 ,331.00 ,1893.36 
1806.00 ,Tejas Setty,07-09-2023,3.84 ,402.00 ,2985.04 
1807.00 ,Miraan Sachdev,12-08-2022,4.32 ,295.00 ,4290.45 
1808.00 ,Vritika Varkey,2-28-2023,4.51 ,187.00 ,4078.87 
1809.00 ,Arnav Sehgal,1-27-2023,4.45 ,394.00 ,4861.59 
1810.00 ,Drishya Ahuja,2-16-2023,4.85 ,77.00 ,3945.64 
1811.00 ,Ranbir Kanda,1-18-2023,4.87 ,466.00 ,1375.69 
1812.00 ,Reyansh Saran,3-25-2023,3.54 ,294.00 ,4457.93 
1813.00 ,Aniruddh Saxena,4-13-2023,4.56 ,410.00 ,3570.16 
1814.00 ,Bhavin Dora,12-24-2022,4.84 ,68.00 ,1539.72 
1815.00 ,Fateh Deol,01-02-2023,4.04 ,167.00 ,4297.48 
1816.00 ,Saksham Batta,8-24-2022,4.76 ,143.00 ,1605.42 
1817.00 ,Dhruv Date,01-06-2023,3.46 ,496.00 ,3652.25 
1818.00 ,Azad Gokhale,09-12-2022,3.05 ,75.00 ,1485.21 
1819.00 ,Jayan Bath,5-27-2023,3.69 ,372.00 ,4739.76 
1820.00 ,Rohan Agarwal,04-10-2023,4.67 ,298.00 ,4565.49 
1821.00 ,Tarini Krishnamurthy,07-06-2023,4.37 ,112.00 ,1861.27 
1822.00 ,Mamooty Tripathi,09-01-2022,4.04 ,222.00 ,4130.30 
1823.00 ,Raunak Dara,1-18-2023,4.71 ,219.00 ,958.12 
1824.00 ,Yasmin Virk,09-06-2022,4.43 ,301.00 ,2596.39 
1825.00 ,Aarav Deo,9-30-2022,4.73 ,210.00 ,520.08 
1826.00 ,Anya Hayer,4-23-2023,3.29 ,464.00 ,4810.43 
1827.00 ,Vedika Bandi,08-07-2023,4.32 ,241.00 ,4341.22 
1828.00 ,Biju Dora,9-26-2022,4.39 ,172.00 ,3811.97 
1829.00 ,Anvi Sachdeva,4-18-2023,3.35 ,104.00 ,3898.79 
1830.00 ,Samiha Rajagopalan,5-29-2023,3.78 ,274.00 ,2627.89 
1831.00 ,Nishith Ray,12-02-2022,4.90 ,347.00 ,3443.81 
1832.00 ,Sumer Loke,9-30-2022,4.40 ,360.00 ,2017.28 
1833.00 ,Devansh Rama,9-18-2022,4.12 ,368.00 ,2331.52 
1834.00 ,Jhanvi Bhatia,06-08-2023,3.10 ,293.00 ,1335.54 
1835.00 ,Onkar Ratti,8-30-2022,3.45 ,353.00 ,3456.37 
1836.00 ,Ehsaan Mangat,03-01-2023,4.27 ,358.00 ,3716.30 
1837.00 ,Jayan Sha,10-11-2022,3.50 ,391.00 ,1232.89 
1838.00 ,Hrishita Sami,1-29-2023,4.81 ,216.00 ,1474.47 
1839.00 ,Keya Kothari,04-10-2023,3.79 ,430.00 ,882.22 
1840.00 ,Tarini Bhattacharyya,8-16-2022,4.45 ,188.00 ,658.91 
1841.00 ,Vihaan Baral,12-23-2022,3.20 ,448.00 ,2586.68 
1842.00 ,Nehmat Raval,2-19-2023,4.55 ,92.00 ,4822.66 
1843.00 ,Mohanlal Bahri,09-11-2022,3.52 ,171.00 ,1875.11 
1844.00 ,Sara Thaker,05-05-2023,3.54 ,452.00 ,2329.08 
1845.00 ,Armaan Solanki,11-22-2022,4.21 ,211.00 ,4441.21 
1846.00 ,Vidur Bir,06-08-2023,4.85 ,233.00 ,1632.69 
1847.00 ,Mahika Walia,01-01-2023,4.37 ,489.00 ,4848.55 
1848.00 ,Chirag Venkataraman,9-17-2022,4.50 ,280.00 ,2322.34 
1849.00 ,Damini Chakrabarti,6-23-2023,3.74 ,203.00 ,3338.48 
1850.00 ,Sara Kanda,07-04-2023,4.05 ,383.00 ,536.40 
1851.00 ,Aradhya Khurana,07-01-2023,4.85 ,300.00 ,1476.85 
1852.00 ,Amira Khare,04-11-2023,3.04 ,115.00 ,3000.87 
1853.00 ,Darshit Jaggi,7-30-2023,3.57 ,335.00 ,2793.87 
1854.00 ,Anika Yogi,1-15-2023,4.65 ,444.00 ,1882.97 
1855.00 ,Onkar Verma,03-05-2023,3.17 ,375.00 ,1234.93 
1856.00 ,Reyansh Badami,2-21-2023,4.21 ,329.00 ,1019.37 
1857.00 ,Pihu Mani,07-11-2023,4.93 ,144.00 ,1298.86 
1858.00 ,Manjari Hayer,12-25-2022,3.30 ,81.00 ,2243.87 
1859.00 ,Lagan Datta,04-09-2023,4.76 ,389.00 ,2702.70 
1860.00 ,Riaan Sood,11-17-2022,3.56 ,437.00 ,1841.80 
1861.00 ,Kartik Apte,10-03-2022,3.11 ,104.00 ,1010.45 
1862.00 ,Hridaan Sinha,7-20-2023,3.60 ,361.00 ,1765.01 
1863.00 ,Tanya Ray,1-19-2023,3.64 ,318.00 ,4478.26 
1864.00 ,Diya Chaudhuri,11-04-2022,4.99 ,82.00 ,1838.16 
1865.00 ,Riya Dara,7-23-2023,4.08 ,83.00 ,2855.75 
1866.00 ,Vivaan Iyer,06-05-2023,3.44 ,184.00 ,2878.28 
1867.00 ,Navya Lall,11-11-2022,3.24 ,432.00 ,4865.91 
1868.00 ,Kismat Jain,10-23-2022,3.44 ,283.00 ,4326.09 
1869.00 ,Shlok Virk,02-08-2023,4.11 ,148.00 ,2870.90 
1870.00 ,Vardaniya Tailor,12-24-2022,4.34 ,118.00 ,545.47 
1871.00 ,Nirvaan Butala,09-07-2022,4.68 ,322.00 ,2493.10 
1872.00 ,Raunak Dubey,09-02-2022,3.89 ,131.00 ,1589.71 
1873.00 ,Yuvaan Garg,1-23-2023,3.81 ,407.00 ,4592.55 
1874.00 ,Advik Tak,02-05-2023,3.81 ,441.00 ,4776.85 
1875.00 ,Samiha Vohra,08-10-2022,4.70 ,219.00 ,4172.42 
1876.00 ,Anya Raman,06-12-2023,3.31 ,284.00 ,2229.99 
1877.00 ,Pranay Gill,11-02-2022,3.88 ,148.00 ,4757.13 
1878.00 ,Shray Sarna,8-30-2022,4.72 ,82.00 ,3647.26 
1879.00 ,Keya Bhatnagar,07-09-2023,3.54 ,234.00 ,764.28 
1880.00 ,Vaibhav Kulkarni,10-03-2022,4.30 ,466.00 ,2869.74 
1881.00 ,Dhanush Agate,11-24-2022,4.37 ,366.00 ,1405.04 
1882.00 ,Shalv Vaidya,05-11-2023,4.00 ,226.00 ,4991.08 
1883.00 ,Aaryahi Mammen,12-29-2022,4.92 ,212.00 ,1863.17 
1884.00 ,Anahita Barad,7-20-2023,3.33 ,246.00 ,3539.79 
1885.00 ,Parinaaz Mani,12-16-2022,3.93 ,189.00 ,4862.61 
1886.00 ,Rhea Deshmukh,02-07-2023,3.64 ,378.00 ,1305.85 
1887.00 ,Zaina Khosla,11-05-2022,3.13 ,114.00 ,1088.72 
1888.00 ,Shalv Salvi,09-09-2022,4.13 ,317.00 ,3670.58 
1889.00 ,Dishani Gaba,12-19-2022,4.95 ,111.00 ,4272.54 
1890.00 ,Dhanush Swamy,5-17-2023,4.96 ,424.00 ,4679.80 
1891.00 ,Ira Tata,1-29-2023,4.47 ,403.00 ,3152.78 
1892.00 ,Amani Maharaj,09-08-2022,3.19 ,273.00 ,3886.40 
1893.00 ,Myra Arya,1-24-2023,4.17 ,316.00 ,2266.56 
1894.00 ,Advika Gola,04-02-2023,3.59 ,274.00 ,789.01 
1895.00 ,Ela Sane,4-13-2023,3.01 ,213.00 ,866.00 
1896.00 ,Kabir Krishnamurthy,11-04-2022,3.38 ,264.00 ,4345.60 
1897.00 ,Stuvan Sekhon,2-22-2023,3.09 ,181.00 ,4898.98 
1898.00 ,Veer Chand,03-07-2023,3.69 ,350.00 ,3362.24 
1899.00 ,Tushar Chatterjee,12-09-2022,3.52 ,363.00 ,4914.27 
1900.00 ,Eshani Dara,1-28-2023,4.97 ,83.00 ,1594.67 
1901.00 ,Anay Luthra,12-24-2022,4.61 ,295.00 ,1594.04 
1902.00 ,Dhanush Dhingra,4-24-2023,4.38 ,369.00 ,859.80 
1903.00 ,Ishaan Ramesh,3-23-2023,3.43 ,427.00 ,505.93 
1904.00 ,Arnav Madan,10-05-2022,4.88 ,304.00 ,2628.56 
1905.00 ,Amani Mand,03-09-2023,4.32 ,117.00 ,1204.59 
1906.00 ,Taimur Sani,12-01-2022,4.32 ,348.00 ,3428.99 
1907.00 ,Aaina Bora,08-03-2023,4.63 ,176.00 ,2126.46 
1908.00 ,Ayesha Saran,6-26-2023,4.90 ,169.00 ,1416.38 
1909.00 ,Anahita Loyal,2-23-2023,3.59 ,107.00 ,4898.44 
1910.00 ,Aarush Borah,10-25-2022,3.47 ,82.00 ,1675.70 
1911.00 ,Indranil Agate,3-29-2023,4.01 ,234.00 ,3765.38 
1912.00 ,Urvi Bahl,5-14-2023,3.51 ,177.00 ,752.87 
1913.00 ,Shalv Sood,02-06-2023,3.74 ,115.00 ,2098.02 
1914.00 ,Ahana  Bora,05-04-2023,4.18 ,183.00 ,2934.81 
1915.00 ,Saksham Balan,01-03-2023,3.11 ,256.00 ,4018.27 
1916.00 ,Aarna Subramaniam,10-08-2022,3.36 ,418.00 ,4173.99 
1917.00 ,Jayesh Thaker,11-10-2022,4.31 ,229.00 ,4689.94 
1918.00 ,Divit Bhavsar,6-30-2023,3.14 ,338.00 ,4479.32 
1919.00 ,Biju Uppal,03-02-2023,4.49 ,100.00 ,1686.12 
1920.00 ,Reyansh Dey,12-14-2022,3.89 ,391.00 ,3427.61 
1921.00 ,Jayesh Mahal,04-11-2023,4.08 ,91.00 ,1234.83 
1922.00 ,Keya Banerjee,06-11-2023,3.91 ,322.00 ,4819.14 
1923.00 ,Ahana  Keer,7-13-2023,4.72 ,201.00 ,4068.31 
1924.00 ,Siya Dutta,10-15-2022,4.28 ,131.00 ,2526.74 
1925.00 ,Nishith Konda,03-07-2023,4.66 ,438.00 ,1808.77 
1926.00 ,Drishya Ray,12-19-2022,4.25 ,385.00 ,3646.73 
1927.00 ,Zeeshan Rege,1-13-2023,3.22 ,341.00 ,3304.10 
1928.00 ,Hrishita Kalita,02-05-2023,3.87 ,56.00 ,4799.71 
1929.00 ,Hazel Rastogi,7-18-2023,4.11 ,160.00 ,4856.13 
1930.00 ,Ishita Bassi,12-15-2022,3.21 ,141.00 ,1097.46 
1931.00 ,Emir Dasgupta,3-13-2023,4.91 ,163.00 ,4700.43 
1932.00 ,Fateh Chaudhry,10-16-2022,3.14 ,305.00 ,3099.59 
1933.00 ,Armaan Bobal,01-07-2023,3.11 ,166.00 ,2543.78 
1934.00 ,Indrans Joshi,04-06-2023,3.29 ,328.00 ,4514.98 
1935.00 ,Samarth Vala,01-06-2023,3.24 ,388.00 ,2208.21 
1936.00 ,Divyansh Kadakia,04-07-2023,3.90 ,401.00 ,2496.95 
1937.00 ,Sara Sastry,04-03-2023,4.83 ,284.00 ,1453.11 
1938.00 ,Divyansh Deol,6-29-2023,4.78 ,276.00 ,895.25 
1939.00 ,Bhamini Vaidya,7-19-2023,3.44 ,163.00 ,3020.74 
1940.00 ,Nishith Dhar,1-18-2023,4.50 ,269.00 ,2658.22 
1941.00 ,Miraya Zacharia,08-02-2023,4.62 ,183.00 ,3468.15 
1942.00 ,Nitara Kamdar,01-10-2023,4.10 ,256.00 ,4528.36 
1943.00 ,Mehul Ravi,07-03-2023,3.19 ,302.00 ,1922.76 
